mata_pelajaran,jam_belajar,nilai_ujian_sebelumnya,jam_tidur,tingkat_ekonomi,tingkat_motivasi,pertemanan,nilai_ujian_rendah_flag,nilai_akhir
Agama,4.959811206642128,53.52740373765152,7.188154473514517,4,4,2,0,62.2323403887581
IPS,3.9134653136812987,86.44971845426156,7.698078849760615,5,2,4,0,93.89259921905737
Bahasa,4.95132946747764,65.75641827856512,6.511000346097369,3,2,4,0,69.86240835519426
Seni,7.293956564948663,56.38707381235201,6.846244978570471,3,3,5,0,66.83144374107582
Bahasa,2.2085289878623806,82.6670661965947,5.807262322029807,4,4,1,0,87.53501342513263
Seni,5.489975430345021,80.13142467457743,9.1265090805488,3,1,4,0,84.99630782862934
Agama,3.8707690890080078,40.16207531929129,8.451926329881053,1,4,3,0,43.75573064836509
Matematika,7.355283236370436,80.23161985545798,7.382715398371707,3,3,1,0,88.73925326014887
IPA,5.841868844248575,60.53557002629468,5.462107231744298,5,3,5,0,65.3882054265997
Bahasa,4.684506783949169,77.35906485905036,6.735263287422051,1,4,5,0,85.02243335582868
Bahasa,3.5637660618131477,68.82386545848246,8.451181432655737,4,3,4,0,73.6801155011996
IPA,10.0,79.20976568108617,10.0,4,2,4,0,82.61192545519863
Bahasa,5.559777120687309,69.83552345858654,7.115790007368457,4,3,2,0,77.93040736703024
Bahasa,2.160091055977885,51.290651165375266,8.83816363591891,1,1,4,0,52.00710347426265
Seni,3.378515819503411,45.85546591782419,7.260080821722627,4,2,4,0,53.87747898781558
Seni,5.825230579498376,49.80184791569155,8.913674664732532,4,5,3,0,57.09842195631915
IPA,3.539947450306189,53.30075576111636,4.0,5,2,3,0,54.42748263623563
Matematika,3.7859838005772826,76.57573956266347,5.70850364708075,2,2,1,0,79.42338074520954
Agama,6.971851634175574,84.40307376545204,7.470020691240101,2,2,4,0,91.65588114397444
Agama,6.7948192712828845,65.33078054315783,5.174850068932775,2,4,4,0,71.29701485634142
Bahasa,3.8575858711296545,56.55663404772567,7.636682481711563,4,5,5,0,67.10515751254914
Matematika,7.341710394965636,70.45733221428299,7.059220166961126,1,1,3,0,76.06803124626882
IPA,3.5787689611715403,40.3960490257012,4.591677218691832,4,2,5,0,41.36848194449609
IPA,8.387082304471104,79.2891428490714,4.3119692677521435,2,4,4,0,83.99722966634751
Seni,6.0750916051131405,68.92737142802544,7.499460831445442,5,3,3,0,77.51790290472205
Bahasa,5.5803634358173575,71.10577711353946,5.2793850295778775,4,5,4,0,78.96729818766937
IPS,4.2303933320993625,61.950569535896584,6.314162630406208,4,1,2,0,67.23966206642262
IPA,3.7826965916521336,60.642069269485695,7.946418122119845,4,5,5,0,70.52053634041734
Bahasa,0.34700326284799843,45.25926125131174,6.877167940093597,1,1,3,0,46.4335397765237
Matematika,4.411708596807795,83.01788797290574,6.365520563357738,5,1,3,0,88.30312420473099
Seni,4.979009007803976,51.09526250743971,4.724772383369174,5,3,4,0,57.53508722530276
Agama,1.3477969595665642,59.1875534588504,9.249719590892651,5,1,4,0,58.75802412801408
Matematika,6.646767858181756,55.78243093062712,8.207985745426598,5,3,1,0,61.743229875031744
IPA,4.679257027241275,82.49258103680747,6.033576780864209,2,2,1,0,86.54530763657353
IPA,7.429424184521245,61.235261804805155,5.645352764255297,4,5,5,0,68.67172057680257
Matematika,3.6326791621537486,84.45108920422824,6.157172713708364,5,1,3,0,87.42133636912462
IPA,7.472841563612505,78.7439576101238,5.531244771431876,3,3,4,0,85.89978658136174
Bahasa,4.101938194282152,55.835187473067336,6.55497609891883,3,2,5,0,62.65758183202669
IPA,4.899429662685015,68.4827710062529,8.674299511269023,2,5,3,0,75.09209934304252
Seni,5.431230483204187,44.551401098638564,8.517426393296077,3,2,4,0,49.232035172801574
Bahasa,4.916676463706656,75.99248479369626,8.512406974144932,3,4,1,0,80.31350802020307
IPS,5.608713525969582,60.16896742089155,5.053739085068886,3,5,3,0,66.40211246479508
IPA,1.1509031184678395,54.15766890527856,5.446388417385398,2,3,4,0,57.87523305870459
IPA,4.721224507433488,65.89357660195643,8.443605659478417,4,1,5,0,68.27764027623655
Seni,4.83915620327435,63.03921371410258,7.676222471536223,2,3,5,0,70.68990028226862
Seni,1.0270382660464739,74.23986683734893,6.348112435599454,1,3,2,0,76.1061700768213
Agama,6.284940752226532,98.49879390321394,8.06727960513042,1,3,3,0,100.0
Matematika,3.1772931970603464,89.83800934569095,7.757177230625487,3,5,5,0,97.25359941980399
Matematika,6.884658447291964,52.094392422796304,4.701021697740514,3,5,3,0,57.857445378796164
Matematika,5.171903321256123,93.02882724079168,4.0,4,4,5,0,95.88375273923971
Seni,3.8514362457994498,70.70197211925402,6.980512522576175,3,2,3,0,80.22844584083914
Matematika,7.009384117059238,31.852809658930404,4.0,1,3,3,0,34.136413126006886
Matematika,8.323734107218606,66.59231709022936,8.643375713813567,3,4,3,0,75.21420811609029
IPS,5.077013468559392,46.6292291433725,7.765771889993172,4,4,2,0,52.45071410122743
Matematika,7.749772182287799,63.428819027725254,6.448128727795546,1,5,1,0,72.8956387075925
IPA,4.647746793125834,98.62874807659402,5.151357114702829,3,2,3,0,100.0
Agama,6.92464371506417,50.342931375350645,5.594884505680708,4,4,1,0,57.375785224013434
Seni,4.265045595596694,49.90170951995428,4.0,4,1,1,0,48.9275522106489
Bahasa,8.651783558325706,68.52381628945227,9.091480526242918,1,4,1,0,72.56066477755232
Agama,7.154614579250056,57.735126599035304,7.290924015475591,1,5,5,0,68.3742155908087
IPS,5.940689483317665,66.16626789209545,6.729608928801965,1,3,4,0,72.39691088024867
Seni,0.0,71.63047971011142,9.752630089780604,4,5,1,0,73.66456189928496
Seni,5.897633282801051,47.79022661160201,5.577776011393112,1,5,3,0,55.410416403096136
IPA,2.530134068747453,73.42561458475383,6.697340761570999,1,2,4,0,79.31394684884575
Agama,5.706506015095359,58.58257611019881,5.957031983516673,4,1,5,0,64.34923435108587
Agama,7.5549983772777285,86.08248773739557,10.0,4,1,2,0,87.11535319557944
Matematika,6.377993934027893,56.89669852364722,6.566295940686417,1,2,1,0,62.63521117540871
IPA,6.717424811630628,59.33123853013426,7.27766442525301,1,2,1,0,65.72596871647384
Matematika,4.253953100979657,56.03181232537543,9.43122446117334,1,4,5,0,57.771673457011495
Matematika,1.9507985775593846,63.78549471860029,8.626447350937571,4,1,3,0,65.18222105816204
Seni,3.457105682823684,48.38160043903355,4.562121875059043,5,5,3,0,52.967725147869956
Agama,4.34052709982141,77.83190988718924,6.527551947353901,2,4,4,0,85.91630910258495
Matematika,4.9718787595985905,62.09132471424306,6.894704398974718,3,1,4,0,65.70500568315245
IPS,7.538255926958421,82.17826243916717,7.24069476819054,2,3,3,0,90.11164681076842
IPS,6.461155738884301,70.8787237200692,7.472621796390572,4,5,2,0,81.24494449378018
Agama,9.43945044325098,95.68313884156255,5.640880774152075,5,5,3,0,100.0
IPS,2.99742534478,66.1279853567668,9.292054337487178,4,4,2,0,69.62411635777407
Seni,7.327935646963809,64.6335681802878,7.66864463312551,1,1,5,0,70.3356057859556
IPA,6.7507121546916,78.82841395762581,7.975577567041471,3,2,2,0,82.01310677077181
Bahasa,4.766875689601523,38.85396303664163,9.059160720415976,2,3,5,0,42.610477037860925
Matematika,3.078067923357846,62.80428575621367,7.414957329118951,4,5,1,0,70.06116615675661
Bahasa,3.769041659188984,68.69649930020414,6.686525196129529,5,2,3,0,74.4139928076634
IPA,3.672887592465176,80.86633371862018,6.455542295273942,1,2,4,0,86.31139155281683
IPA,8.421335483041556,83.95571973170068,6.662453315440976,5,2,1,0,94.47369150354928
Seni,6.6565009166581595,86.78658874808704,6.757759852915189,3,2,4,0,95.03266440370433
IPS,6.731312564731057,65.57412340807143,4.1323084146292715,5,4,2,0,70.99219506732739
IPS,5.175347298601279,58.949024457667946,6.068469900097981,5,5,3,0,66.34003409957225
IPA,4.542407962964156,70.88295386291333,5.360061838460528,1,2,3,0,72.7693127663144
Seni,5.674671597710559,66.00819304152513,4.0,5,2,3,0,68.47136873002763
Seni,5.204930719186111,44.87640864714567,7.235346453788949,1,1,1,0,47.991227807261915
Agama,4.807940606804669,72.45996243650238,7.665232238716608,3,5,5,0,84.01732108751685
Matematika,5.73337775130995,56.27625764779556,5.708030386310778,4,3,2,0,62.05998692296719
IPS,2.8682333176751613,66.5833864656965,6.579781965624941,1,2,1,0,71.48492997437938
IPA,5.534019051360835,65.67142776094148,7.848523161301101,4,4,1,0,73.53983369151577
Agama,4.7784000955597765,100.0,6.54774199566296,2,2,5,0,100.0
Bahasa,3.570767482195013,83.49199945743322,6.795427402268446,5,2,4,0,90.95933149402326
IPS,6.281254534968452,79.61441035624121,6.6329259325896475,4,2,4,0,89.13878819508054
Matematika,8.590365378281923,84.57954748850095,7.902526828765183,5,5,3,0,95.32791926727286
Seni,7.556139423316783,64.8097181368747,6.974829443485461,1,5,1,0,73.25756966747824
IPA,4.434770127173863,51.341372353568424,6.511986682163325,5,2,5,0,58.457882425803874
IPS,6.328794960781133,37.586431132245934,6.287820427845057,3,4,5,0,45.25066437372328
Bahasa,6.686773626378901,78.11367786492178,5.743717625827456,4,3,4,0,84.1832487860467
Matematika,5.2383435258702225,78.30964120489853,7.895639352575026,5,1,5,0,83.63468164357984
Matematika,4.952010393291786,58.6010613737551,7.849163296027796,4,3,4,0,64.92955041927318
Agama,5.68751885569012,60.443099088057416,6.990871081742211,4,4,4,0,67.74113394134105
IPS,10.0,57.98360760045436,8.406863672087965,3,4,1,0,65.91777542411175
Bahasa,5.5146345827331285,58.013341857976584,7.0161932862395515,1,3,2,0,65.49082719984455
Matematika,2.4651582155102867,62.43418316064933,7.486849320347892,5,3,3,0,68.81897017373342
IPA,2.907413877961532,75.04140705378305,6.145597903679572,2,2,2,0,80.13427574928869
Matematika,4.657616831216133,85.93103111653457,8.798592988854288,4,3,5,0,91.77799008360324
Bahasa,2.5062322539220725,69.64416916974696,7.24314106059927,1,3,2,0,75.27451731629638
Seni,4.734964552037792,88.99532135656689,7.579927721043095,2,2,2,0,92.31771372065747
Seni,9.450421328773817,100.0,7.100131083894976,4,4,4,0,100.0
Agama,3.9771348583747774,75.9914956291132,7.126413206250516,2,5,1,0,84.84258883583732
IPS,2.8254332996112974,69.07658832356286,7.391535764683718,5,2,5,0,75.05288694532707
Bahasa,4.58484324374064,35.106056977358065,4.0,5,3,3,0,39.93442495615164
Agama,4.792102467874285,79.06087009161843,7.635823253833886,4,1,4,0,85.4264134730238
Matematika,3.0223451955865057,70.93727037627774,5.932479754930994,4,3,3,0,76.86261581783769
Matematika,2.523269537745759,71.31341416548868,6.652824865116548,5,1,1,0,75.52838895455446
Seni,7.712502093397168,66.65905338291128,6.016181095887934,1,2,2,0,69.1813602821832
Agama,6.001528070596333,63.47821106775733,8.246250498655597,2,5,2,0,71.45524196295605
Seni,4.034519746249284,55.01471027670782,5.811656687153037,4,5,1,0,61.335182187733544
IPA,2.689190658431374,82.11316493025916,6.558151804449168,4,1,5,0,86.3374560665745
Seni,3.9651166811569527,29.366219027990276,6.026083315546671,3,4,4,1,12.567052399989416
IPA,2.5479281586252527,76.65098767761884,5.887139948414775,2,1,2,0,76.92917896729998
Matematika,3.8410353850056547,47.26390400878306,5.904328241768114,5,1,1,0,49.7792630498842
Agama,9.133816014210892,89.18603786172051,5.135992114177964,4,2,4,0,95.96824230875802
IPA,5.477709092973028,65.00957784497191,6.155142090993383,4,3,4,0,72.79412023008179
Agama,3.7639676938627518,78.39191977136844,7.289018323520539,5,4,1,0,86.74851511365387
Agama,6.359071190387507,72.87052667559013,5.632917879157419,2,1,2,0,74.26524749908333
IPA,3.139913541848982,87.92024415046902,7.188537940238509,1,2,5,0,94.40039348100053
IPS,4.188750396643828,97.67468034319025,7.794753444789906,5,4,2,0,100.0
Seni,1.2916571082416937,87.39090271905548,6.793074037914897,1,5,2,0,92.06045038785619
IPA,7.548138096732101,79.27944794600812,5.214242261878513,4,5,2,0,87.89261001175531
Matematika,4.596541204077244,65.7433485247041,4.361257327856442,1,2,2,0,65.34192940041814
Agama,3.362471017109155,77.28061022242392,8.214107295264178,1,4,3,0,82.48337638504928
Bahasa,6.298981512044595,85.42878600286662,9.314752821028355,5,3,1,0,88.07334413922827
IPA,2.904556699326662,64.209685453377,9.114890509993568,4,2,5,0,66.40189996732609
Seni,3.0261307727785063,71.02418110086586,7.4519865890828765,2,3,5,0,74.69396265044932
Agama,4.241904037851408,58.56326537443192,7.46519058440995,3,1,3,0,63.053973138930594
IPS,2.6049642717716317,83.00411017876584,6.672500446658159,1,3,5,0,89.21434285229735
Matematika,3.693102652299678,77.51975680210062,6.646417886187804,4,2,3,0,82.81256828605007
IPS,4.603684842715739,50.94317675342056,5.908255537779231,3,4,3,0,57.643959034899254
Bahasa,4.784250569181029,75.06859522748087,5.730581152753647,2,3,5,0,79.12944441317187
IPA,2.3507309710492046,67.06803450525165,4.191721639200857,3,1,5,0,66.5497283743729
Agama,4.5113403119750215,71.90764342893569,8.049885791182344,2,4,2,0,79.06737546588568
IPA,6.161334640688478,59.49719963808066,7.826106493161848,3,5,3,0,68.14836637880488
Seni,6.494872681079548,89.76324224770671,6.431386282008965,2,5,4,0,100.0
IPA,4.004946436747543,60.17411932577537,8.884689031281134,1,4,1,0,63.87993664303818
Matematika,4.622321426808153,100.0,10.0,3,2,2,0,100.0
Bahasa,4.504360398966498,72.24631697097982,4.766743212281522,2,3,3,0,73.39375625824836
IPS,2.2166087727371706,65.5966893683413,7.850492660421842,4,3,2,0,71.44196061992794
Bahasa,3.919682853975591,76.73421049927315,6.967963300597646,5,4,2,0,87.1727930630361
Agama,6.592456594220187,74.6367448646349,9.415276986954868,3,3,1,0,79.59152585515014
IPA,6.624229584365557,99.69445486622351,6.220343428955843,3,5,5,0,100.0
Agama,5.823784154434967,76.9696091922769,8.59309302658741,3,4,5,0,83.76899102340563
IPS,0.0,42.18447475723837,8.033205706862555,3,3,1,0,43.598256932709496
Agama,3.4369746330728015,60.484548558457774,8.729279458749701,5,1,2,0,62.339651194340306
Seni,5.93518886802856,82.15483426305242,5.913355983864332,3,2,3,0,86.15154027102899
Bahasa,8.424785236696874,67.39340429619008,6.421546644015278,1,1,5,0,74.5041424975206
IPS,4.970879832761647,62.46870774273881,7.791187901662594,1,1,4,0,67.09444620050625
IPS,5.191745813721058,59.94344983457437,8.697224659046897,4,3,3,0,65.64675885373019
IPS,4.773696531377936,56.200134832317545,7.332756866674441,5,4,2,0,65.2464639912802
Matematika,2.3869482164609717,73.81899210386202,4.152047803064743,4,5,4,0,77.80540635306751
Bahasa,5.703852819911354,60.02339846304848,8.779166301582865,1,4,3,0,64.570402279624
Agama,1.9573047054178208,90.17193018627776,8.943716232135241,3,3,1,0,92.70605509114513
IPS,4.829517088316642,57.5664877124277,6.176237591294395,3,3,4,0,65.14334165352398
Bahasa,5.1780995638079155,50.46436377032312,8.27620628705737,2,5,2,0,57.876008115135555
IPS,5.098596551318815,69.71466230052991,7.738144816896632,5,1,4,0,76.74263367871157
Seni,2.4031856822123348,39.46560359987793,5.662945238256289,2,1,1,0,42.9916621094966
Seni,3.5819466943143867,33.908339836754,8.332483059375711,5,4,5,0,41.73213059308994
Seni,6.377472012869173,79.3695001624655,6.935391546493357,5,2,5,0,87.33220100663935
IPA,5.1457156403039015,70.82024370354229,4.9628552128143095,3,3,5,0,74.28700873750557
IPS,3.5950520838991764,38.70513799624937,8.347646218367657,3,5,1,0,43.495773623121714
IPA,2.857733872332932,71.3624197880239,10.0,4,4,3,0,73.4877237774398
Bahasa,6.605620500045597,65.62394008567745,4.0,1,5,1,0,68.61690147127538
IPA,5.068725982543341,47.151009595812425,7.458725725485714,1,1,4,0,51.4871087221213
Bahasa,2.7384832877119742,80.96834547993147,7.399528323804515,3,1,3,0,84.95669220882975
Bahasa,4.6226979581522984,92.77748764919083,5.268765195683322,1,4,5,0,97.95861877464202
Bahasa,3.3877846531552795,98.87464943115822,8.539521085787891,5,2,1,0,100.0
Agama,5.60275934982634,74.90308523546798,5.36225694647829,1,1,2,0,77.95543358097527
IPA,7.507237544467586,70.33639886799334,7.126666603769159,4,5,5,0,83.67837958429811
Agama,2.8383209591920835,96.61293665274349,5.877187491337311,1,3,2,0,99.67684701726638
IPS,5.314348384888163,73.78501585029068,5.461285897334122,1,3,3,0,78.04359205307045
IPA,5.27796901708231,64.89015260073322,7.556867474545323,4,2,5,0,73.67167721163754
IPS,0.7109539499793085,60.16098927135251,5.932439829231839,4,4,1,0,64.12614815180719
IPS,6.665232833562949,78.30611380778018,8.920721048930709,3,2,2,0,81.01243916683933
Bahasa,9.197895144618357,45.450430355588736,7.032778556804036,4,5,1,0,56.52950434454205
IPA,5.276072710397877,87.39382617859782,8.29037280796731,3,2,5,0,91.08213776690381
IPS,7.719240011966317,49.13886838300594,8.197460397988738,5,3,1,0,55.81318333905222
Seni,2.490877924172325,57.28332529483408,8.783389362306242,2,1,5,0,56.82458360288901
IPS,3.5624715420920623,74.63777337093916,6.563979685473673,1,1,4,0,77.44941549495138
Seni,5.142486468812495,96.18411907468477,6.817352175159412,4,4,1,0,100.0
IPA,3.292639880223404,65.97089229209064,5.668258288887847,1,5,4,0,70.02259158193705
Agama,5.0761958120914015,54.237673699746026,7.209457413593067,5,4,2,0,63.38369825471813
IPA,7.006749410512517,86.01174406763519,5.8010143868080295,2,2,1,0,89.60212999477018
Agama,3.233870448484468,63.38600913522628,8.703707301179199,4,2,1,0,65.9946715189828
Agama,7.095038786424941,44.81207586255616,5.625316610992546,3,2,2,0,49.62526461294526
IPA,1.153412557774451,79.09181375361501,6.346613223435446,3,5,1,0,85.79949641252243
IPS,3.862469629066167,66.66664887929664,7.817436846834781,4,1,5,0,71.65670213009895
Matematika,4.60613564544529,66.34007500611982,7.756939968394055,4,3,4,0,71.9236297377028
IPS,3.1460840686797553,81.05592266836827,5.282526119545704,5,3,3,0,85.65478316873148
IPS,3.8903730968055896,82.41517611335743,6.099364916180089,2,2,5,0,85.00318737540367
Bahasa,7.792289658133907,58.727175415254045,6.538020580747635,4,2,3,0,64.66887492569903
Bahasa,7.479863809664591,71.8351119010384,6.747736529893561,3,2,2,0,80.31462213215616
IPS,6.44006852300234,46.625585170108316,7.2955982150831105,2,5,2,0,56.321314055434726
Seni,7.082424733267045,66.14319021654603,8.132168143122577,4,3,1,0,72.00961019697513
Agama,3.7592591594627827,56.836807308764314,6.78906104639355,2,4,5,0,64.6343340455305
Bahasa,2.5543191491393067,66.84549640665158,7.140295197881901,5,1,3,0,73.16384429544206
IPS,3.384798304054943,63.85523962726403,5.822252829710656,4,4,4,0,70.42562579459774
Matematika,3.681964408725399,67.27206013937862,9.252114431416684,4,1,5,0,68.30899416716214
Seni,3.7809700661451706,44.928692399898075,7.61762805955346,2,5,2,0,51.307866041772215
IPA,6.056277583253377,50.23062356764771,6.572444379925476,4,1,5,0,55.22807613381006
IPS,5.64635575903241,66.74811545273963,8.843839161525944,2,5,4,0,72.37326968204796
IPS,4.648676136020547,92.41630611122821,7.555691591801154,2,3,5,0,97.84650046712866
Agama,4.771844713179303,80.98035999503833,7.329921162819875,4,1,1,0,86.69629956974167
Seni,7.189844563604801,76.50992277537189,7.007177079867656,3,2,4,0,85.14376930565888
Bahasa,2.416354081799122,61.06824409494038,8.524001533845889,5,2,3,0,63.47852054929714
Bahasa,6.579346134031413,55.83180593673115,9.419672787897404,2,5,2,0,59.974455859532085
Bahasa,0.777411599589751,79.37010471693769,8.498629674362792,3,3,5,0,82.41419062631256
